CD4_S2	CD56_S2	CD4_S3	CD56_S3	CD19_S3	CD19_S2	CD56_S1	CD14_S3	CD14_S1	CD14_S2	CD19_S1	CD14_S4	CD4_S1	CD4_S4	CD56_S4	CD19_S4
hsa-miR-6887-3p	16.2827972434812	14.489669977122	14.0630692421106	18.3227404327111	16.7678156500436	11.4356294859961	17.9678089988429	17.1129075815825	30.3429127769705	18.5355695528482	16.8759161048083	18.2054098697245	14.1023611775091	13.9927175063247	15.7081884540177	17.836130126139
hsa-miR-1258	16.3820825925268	17.7784437548241	15.5731974828742	18.7372820714603	26.3081245543787	17.7805593943553	17.6558678703907	16.2596324113097	16.5620002708772	15.4281358336942	19.7544168450933	16.9326912466131	13.2824564578865	15.942522404747	23.5622826810265	16.6644135485095
hsa-miR-1182	17.1763653848917	13.3934120512213	12.5529410013471	20.5612652819564	17.4182912571573	12.4685250524732	14.910785940012	22.8014087167346	19.8411933069656	21.4794541288888	13.6587682186074	22.8535996236967	16.6440658083392	21.7919371000139	13.2670510591365	17.9663208569868
hsa-miR-3155b	10.623532347881	15.5382645149401	15.1012824076356	22.7997901312016	19.0083427412132	10.6240686837642	19.3403499640323	19.6727330924009	20.0072283974005	19.6804135546418	16.9887984867803	18.924772569744	16.8080467522637	16.5159944336947	17.5125073980602	19.2682281654641
hsa-miR-6510-5p	14.6942316587513	18.0167606952373	17.4608577838287	14.7576823394687	14.1659132215885	18.0018941586004	29.9463483314048	14.7901029513954	16.2299300900075	20.0075118408685	17.778975160584	12.8378574157328	28.1227318830559	13.419245477377	11.6750049320402	19.6588003580072
hsa-miR-7843-5p	11.4178151402459	17.5877902024935	15.1956654226833	19.1518237102094	14.0936381541314	11.5094077407445	21.7734907659589	22.0903460748406	25.1543162008811	19.1897661253017	16.6501513408644	16.1026573619752	16.4800848644147	11.9282182021129	14.1161423269213	15.8832691634231
hsa-miR-4283	23.33205702572	22.0681486822615	21.2361783857376	18.5714654159606	21.9716205069536	15.3458769876593	19.589902866794	13.0835526108498	14.403544095224	14.1197426887873	21.9556232935466	11.8418167541673	16.6440658083392	15.7131335931679	24.3052375403381	14.8417433166412
hsa-miR-548ba	29.7856047136851	14.489669977122	25.5777970779328	13.9285990619705	25.4408237448937	32.388653834531	13.4758567491322	9.57564357750599	5.31312289391549	6.3239002003835	28.3334778749624	12.7825218234236	29.5985603783766	19.4980489842229	21.1211452861454	23.4343315525914
hsa-miR-6752-3p	14.6942316587513	17.921433919072	13.591154166872	16.2500322389655	16.261890177844	13.2800858547052	19.4651264154131	16.4018449396885	24.8222460200114	20.1165446029441	14.9569156112849	15.4386302542649	22.5473797896221	16.0572168105365	15.4959156370715	17.4455579335958
hsa-miR-6730-5p	16.8785093377549	21.6868415776004	25.860946123076	17.6594738107125	15.5391395032731	14.6080944401757	14.3492919087981	18.2032036324866	18.9280003095739	19.1897661253017	13.5458858366354	16.6006776927579	14.1843516494713	24.3152140273839	16.2388704963831	13.6700267390117
hsa-miR-6892-5p	13.999234215432	17.3018098739977	15.0068993925879	22.9656067867013	15.1777641659877	11.9520772692347	23.3331964082196	18.2032036324866	18.5129125834868	18.6991186959616	16.9323572957943	15.6599726235016	19.8416942148674	18.2364105205379	18.2554622573719	14.971934047489
hsa-miR-203a-5p	23.7291984219024	19.5419891138817	16.328261603256	19.4005486934588	21.6825202371253	20.2152418010512	15.8466093253684	13.6998069004913	10.1696492891351	13.411029735296	24.9470064158036	15.9919861773568	21.3995131821504	12.7310790426397	24.1991011318651	17.0549857410526
hsa-miR-4421	18.5663602715304	12.8214513942297	17.6496238139241	19.317640365709	23.5616719910095	15.272098732911	12.4776451380853	21.0948583761889	16.4789827256598	14.3378082129385	14.787592038327	24.0156470621898	13.3644469298487	26.7237965489644	15.2836428201253	22.653187167505
hsa-miR-3916	15.8856558472987	15.681254679188	14.9125163775401	16.7474822054645	17.4905663246144	13.0587510904601	14.910785940012	21.805921018083	22.6637898443582	17.9358893614325	16.1986218129765	20.5295047467106	17.6279514718863	19.6127433900125	13.1609146506635	13.6700267390117
hsa-miR-3186-5p	15.289943753025	14.0130360962956	15.290048437731	23.8775983919494	14.0936381541314	14.7556509496724	17.406314967629	19.2934996833908	14.3205265500066	12.7568331628426	21.8991821025606	21.4148742236577	20.5796084625278	21.2184650710661	19.1045535251566	19.788991088855
hsa-miR-4677-3p	14.1978049135232	18.6840481283942	13.4967711518243	12.7678824734729	17.3460161897002	15.1983204781626	14.037350780346	23.228046301871	19.6751582165308	17.2271764079413	15.7470922850887	24.070982654499	12.3805612663016	15.5984391873784	18.4677350743181	16.0134598942708
hsa-miR-7853-5p	8.93568141410552	14.4420065890394	22.9350726565966	15.8354906002164	14.6718386937881	12.1734120334798	10.1692807875395	31.3341604194627	15.856351136529	34.072738148618	12.5299443988878	20.916853892875	8.60899955603752	15.5984391873784	13.1609146506635	10.4152584678184
hsa-miR-203b-3p	23.7291984219024	19.7326426662122	16.4226446183037	19.4005486934588	22.0438955744107	19.6250157630643	15.4722799712258	13.1783609631023	10.5432282426135	12.8113495438804	24.0439473600279	14.7192675542454	21.2355322382259	14.1074119121142	22.8193278217149	16.9247950102049
hsa-miR-6880-3p	15.5877998001619	13.5364022154693	21.3305614007853	19.6492736767083	14.8886638961594	14.8294292044208	18.1549736759142	16.1174198829309	17.2676494052253	16.8455617406767	16.5937101498784	16.7666844696855	15.9061515606788	23.1682699694884	14.8590971862329	34.6307344054962
hsa-miR-1266-5p	12.6092393287933	16.5391956646755	13.0248560765857	16.5816655499648	17.2737411222431	14.0916466569372	20.8376673806025	19.1986913311383	23.7015091595761	18.2629876476593	16.4243865769205	15.7153082158108	17.6279514718863	16.8600776510634	15.4959156370715	12.2379286996866
hsa-miR-6846-3p	13.3042367721127	19.6849792781296	13.8743032120152	10.0319076577287	23.7062221259236	19.9201287820578	21.648714314578	11.8984482076931	10.8752984234833	10.1400468730287	35.7837150851119	13.6678913003707	16.890037224226	19.1539657668543	18.7861442997373	22.653187167505
hsa-miR-504-3p	16.6799386396636	15.3952743506922	19.0653690396399	19.4005486934588	17.5628413920715	13.7227553831954	18.279750127295	16.2596324113097	15.3997546378332	18.5355695528482	17.722533969598	18.8141013851256	19.2677609111316	16.4013000279052	17.7247802150064	20.5701354739414
hsa-miR-1910-5p	11.1199590931091	15.5859279030227	17.2720917537332	17.4936571552129	15.9727899080156	14.0178684021888	19.6522910924844	18.6772453937493	21.9166319374014	19.2987988873772	18.5691518343877	17.0433624312315	18.775818079358	13.9927175063247	13.3731874676096	14.1907896624026
hsa-miR-6720-3p	14.7935170077969	15.6335912911053	15.1956654226833	18.0740154494617	15.466864435816	13.0587510904601	18.5916912557471	19.8149456207797	19.3015792630524	16.3549143113366	16.6501513408644	18.7034302005072	19.2677609111316	18.5804937379066	15.6020520455446	18.3568930495299
hsa-miR-151a-5p	13.204951423067	16.2532153361796	14.3462182872538	14.2602323729698	17.4905663246144	15.9361030256462	20.5881144778408	14.9797196559005	25.1128074282724	18.8081514580371	18.3998282614298	16.1579929542844	18.2838752475844	10.8959685500069	15.0713700031791	14.0605989315548
hsa-miR-3614-3p	20.3534965543515	18.3980677998984	21.1417953706898	15.8354906002164	20.8874944950974	23.9041545384693	16.6576562593439	15.4537614171631	9.87908788087411	10.576177921331	22.1813880574905	14.9959455157913	14.5123135373204	17.204160868432	18.2554622573719	30.0740588258256
hsa-miR-1246	20.2542112053059	16.0148983957664	17.0833257236378	9.86609100222907	26.2358494869216	27.7406237853842	15.5970564226067	9.48083522525346	10.0036141987003	8.83165372812179	27.0353304822849	13.6678913003707	17.6279514718863	19.0392713610648	21.0150088776723	38.9270285234713
hsa-miR-4747-3p	12.8078100268846	18.2074142475678	13.4023881367766	17.4107488274631	13.3708874795606	15.4196552424077	20.5881144778408	18.1083952802341	16.2299300900075	21.7520360340777	17.4403280146681	17.3200403927774	20.0056751587919	14.2221063179038	15.6020520455446	17.836130126139
hsa-miR-3192-5p	22.4384888843094	23.6887038770712	24.9171159725987	16.1671239112157	15.1777641659877	16.083659535143	15.4722799712258	12.6569150257134	15.7318248187029	16.1913651682233	16.5937101498784	12.3951726772592	23.3672845092447	15.5984391873784	18.2554622573719	14.3209803932503
hsa-miR-1269a	13.5028074702039	12.1541639610728	10.9484297455358	17.8252904662122	15.9005148405585	11.5831859954929	14.1621272317268	17.1603117577088	31.5466671826232	18.0449221235081	16.0292982400186	20.363497969783	14.5943040092826	17.7776328973797	15.3897792285984	14.3209803932503
hsa-miR-9851-3p	12.8078100268846	16.3485421123449	10.6652807003926	14.7576823394687	13.2263373446464	12.6160815619699	16.5952680336535	26.2145093978258	21.7505968469665	21.1523558426621	16.9323572957943	21.5808810005853	13.8563897616223	15.2543559700097	11.2504592981478	9.5039233518843
hsa-miR-6886-3p	14.6942316587513	15.8719082315185	19.6316671299263	20.9758069207055	15.3223143009019	15.3458769876593	16.7200444850343	22.1377502509668	16.1884213173987	16.6274962165256	18.5691518343877	15.4386302542649	13.9383802335846	18.8098825494857	16.0265976794369	17.1851764719004
hsa-miR-4661-5p	14.3963756116145	15.3952743506922	13.0248560765857	16.8303905332143	20.3815690228978	11.9520772692347	13.3510802977513	20.9526458478101	21.1279652578358	18.2629876476593	13.2072386907195	24.5690029852817	15.6601801447921	16.4013000279052	15.1775064116522	13.9304082007071
hsa-miR-4442	14.4956609606601	19.1130186211379	10.6652807003926	20.2296319709571	14.6718386937881	14.460537930679	18.0301972245333	13.4627860198599	16.3129476352249	15.482652214732	27.2046540552428	19.6994708620727	11.9706089064903	22.3654091289616	13.797733101502	19.5286096271595
hsa-miR-10527-5p	10.4249616497898	15.5382645149401	12.1754089411562	21.7219818704539	15.9005148405585	13.648977128447	13.2886920720609	22.706600364482	18.3468774930519	23.223978322098	16.1421806219905	18.3160810543429	15.4142087289053	13.6486342889561	20.0597812014145	14.1907896624026
hsa-miR-573	30.7784582041412	17.6354535905761	25.1058820026942	20.2296319709571	28.5486516455483	22.6499242077472	13.7254096518939	8.10611411759171	5.52066675695906	5.50615448481667	19.6415344631214	10.9564472772202	24.1871892288673	22.021325911593	24.092964723392	28.2513885939574
hsa-miR-4453	7.54568652746689	11.8205202444943	9.72145054991541	14.6747740117189	12.9372370748181	8.55827755081001	13.2263038463705	23.0858337734922	30.1768776865356	23.3875274652114	10.9495910512803	34.0313892701537	10.6587613550941	11.4694405789547	13.3731874676096	9.76430481357976
hsa-miR-6879-3p	16.6799386396636	16.3962055004276	18.2159219042104	15.8354906002164	19.0083427412132	19.8463505273094	15.2227270684641	17.3025242860876	16.3959651804423	18.1539548855837	18.7384754073457	16.6006776927579	14.2663421214336	14.680883941062	16.13273408791	18.3568930495299
hsa-miR-6735-5p	13.0063807249758	13.2504218869734	11.892259896013	20.4783569542066	20.1647438205265	13.7965336379437	19.4027381897227	17.7765660473502	18.8864915369652	19.1897661253017	20.0366228000232	19.1461149389808	11.3966756027544	13.9927175063247	18.0431894404257	15.3625062400322
hsa-miR-548m	18.0699335263023	24.0700109817323	13.4023881367766	17.7423821384624	18.9360676737561	18.8872332155807	17.5310914190099	16.2596324113097	10.045122971309	18.6991186959616	18.3433870704438	15.7153082158108	14.5123135373204	15.942522404747	20.5904632437799	12.4983101613821
hsa-miR-1261	11.2192444421547	15.8719082315185	11.7978768809653	11.0268075907266	10.6967099836485	10.0338426457773	31.6308304250463	16.1174198829309	43.8332638748028	14.2832918319007	8.91770817578499	13.9999048542258	12.4625517382638	11.125357361586	10.7197772557823	8.85296969764565
hsa-miR-578	16.3820825925268	16.5868590527581	14.1574522571584	14.9234989949683	23.7062221259236	15.272098732911	11.9785393325619	12.6569150257134	10.1281405165264	11.7755383041624	16.9887984867803	21.8022233698221	21.6454845980372	26.4944077373853	20.5904632437799	38.0156934075372
hsa-miR-1263	13.8999488663864	43.5166733194487	9.06076944458136	20.727081937456	6.07110566639508	17.7067811396069	45.2314636255593	6.02033036803595	10.045122971309	9.10423563331073	19.7544168450933	7.24896259250429	19.8416942148674	6.99635875316235	14.5406879608137	8.202016043407
hsa-miR-33b-3p	13.999234215432	14.2036896486262	12.2697919562039	19.1518237102094	13.2263373446464	12.025855523983	14.9731741657024	22.2325586032194	21.9581407100101	21.2613886047376	14.1102977464952	22.3002437006048	13.446437401811	15.7131335931679	13.6915966930289	13.1492638156207
hsa-miR-11181-3p	13.6020928192495	14.5373333652047	20.1035822051649	16.7474822054645	15.466864435816	16.8214420826266	22.3973730228632	14.8849113036479	19.3845968082698	20.0075118408685	18.1176223064999	13.1145353772788	12.4625517382638	12.5016902310606	18.6800078912643	18.7474652420731
hsa-miR-6726-3p	13.4035221211583	17.3018098739977	16.7057936634469	25.3699482914462	15.2500392334448	14.3129814211823	19.2779617383418	16.4492491158148	14.4450528678327	19.0807333632261	17.4967692056541	15.8259794004292	12.2985707943393	17.7776328973797	18.4677350743181	16.5342228176617
hsa-miR-3679-5p	16.7792239887093	17.7784437548241	16.6114106483992	17.6594738107125	17.3460161897002	16.4525508088848	16.6576562593439	14.7901029513954	14.7356142760937	17.3362091700168	21.3912113836868	13.9445692619166	18.9397990232825	16.6306888394843	16.4511433133293	16.9247950102049
hsa-miR-7976	17.1763653848917	21.1625443086914	19.8204331600217	14.3431407007196	33.3188060977159	20.2152418010512	13.8501861032747	11.2821939180516	8.7168422478301	9.70391582472641	23.648859023126	14.9406099234821	10.6587613550941	13.0751622600083	23.5622826810265	25.7777647078506
hsa-miR-514a-5p	41.7991319482047	18.445731187981	29.0699686346985	15.1722239782178	19.0083427412132	25.8223891619268	15.9713857767492	9.67045192975853	8.55080715739524	10.3035960161421	16.5937101498784	12.0631591234041	18.2018847756222	14.2221063179038	17.9370530319526	18.0965115878345
hsa-miR-5572	14.5949463097057	17.7307803667414	15.7619635129696	15.6696739447168	10.9858102534768	12.5423033072216	21.5863260888876	13.9842319572489	20.5468424413138	20.8797739374731	12.4735032079018	14.9959455157913	28.6146747148295	14.7955783468515	14.3284151438675	13.8002174698594
hsa-miR-18a-3p	10.9213883950179	13.1074317227255	10.9484297455358	16.8303905332143	10.9135351860197	10.1076209005256	13.4758567491322	26.783359511341	12.8262107360929	29.0027147121036	10.1594143774766	32.5926638701147	11.6426470186412	24.8886860563316	12.5240961998249	8.202016043407
hsa-miR-3609	25.2184786575867	20.9242273682782	20.6698802954512	11.2755325739761	17.7796665944427	31.6508712870474	20.026620446627	9.57564357750599	6.14329834608978	9.10423563331073	25.2292123707335	10.4584269464375	22.9573321494334	14.680883941062	16.9818253556948	19.6588003580072
hsa-miR-7152-5p	14.5949463097057	13.3457486631387	16.7057936634469	21.3903485594546	17.4905663246144	10.9191817027576	14.9731741657024	17.7765660473502	21.6675793017491	15.5916849768076	16.1986218129765	19.3121217159084	14.0203707055468	18.0070217089588	15.7081884540177	16.6644135485095
hsa-miR-4440	13.0063807249758	16.205551948097	13.7799201969675	13.8456907342206	12.6481368049898	10.992959957506	18.0301972245333	19.862349796906	23.6600003869674	20.8252575564353	15.4648863301588	18.2607454620337	15.8241610887166	13.6486342889561	13.3731874676096	13.5398360081639
hsa-miR-7854-3p	18.9635016677128	22.8307628915837	13.591154166872	22.9656067867013	16.9123657849577	19.3299027440709	17.2815385162482	15.0271238320267	12.7016844182667	13.7926444025606	19.9801816090372	12.3951726772592	16.5620753363769	12.8457734484292	16.2388704963831	15.3625062400322
hsa-miR-4326	9.92853490456169	15.013967246031	13.2136221066811	17.908198793962	10.6244349161914	8.63205580555837	17.2191502905578	23.7968964153862	15.7733335913116	18.9717006011505	10.8367086693083	34.0867248624629	13.3644469298487	19.0392713610648	15.9204612709639	9.5039233518843
hsa-miR-4482-3p	19.2613577148497	16.0625617838491	18.4990709493536	16.9132988609641	15.3223143009019	21.4694721317734	15.347503519845	12.0406607360719	14.694105503485	14.6103901181274	15.0133568022709	16.9880268389223	18.775818079358	23.7417419984362	17.9370530319526	21.6116613207232
hsa-miR-5089-3p	15.8856558472987	31.8391432392023	6.51242803829285	9.70027434672942	7.95025742027927	18.6658984513356	44.1708637888221	8.72236840723318	16.5620002708772	16.6820125975634	10.7238262873364	6.47426430017559	33.0421602007916	9.86371889790102	6.36818450838554	8.33220677425473
